strength,weight_capacity,biodegradability_score,co2_emission_score,recyclability,cost,material_type_Aluminum,material_type_Bioplastic,material_type_Cardboard,material_type_Glass,material_type_Paper,CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score
0.4444444444444445,0.8266666666666668,0.5555555555555556,0.0,0.4444444444444445,0.5997438360550753,False,False,False,False,True,0.0,0.27782225780624503,0.5
0.1777777777777778,0.8533333333333334,0.5555555555555556,0.3333333333333333,1.0,0.5241754723022733,False,False,False,True,False,0.19999999999999998,0.11663865546218491,0.7777777777777778
0.5222222222222221,0.053333333333333344,0.1111111111111111,1.0,0.4444444444444445,0.3314121037463977,False,False,False,True,False,0.6,0.39223184223184215,0.2777777777777778
0.5666666666666667,0.92,0.2222222222222222,0.0,0.8888888888888888,0.7678514249119437,False,False,True,False,False,0.0,0.32053975729034595,0.5555555555555556
0.22222222222222227,0.6133333333333334,0.3333333333333333,1.0,0.3333333333333333,0.3442203009926353,True,False,False,False,False,0.6,0.1653168175321582,0.3333333333333333
0.8888888888888888,0.7733333333333334,0.1111111111111111,0.0,0.5555555555555556,0.8527057316682676,False,False,False,False,True,0.0,0.4797787763567231,0.33333333333333337
0.1777777777777778,0.08,1.0,0.6666666666666665,0.4444444444444445,0.15401857188600704,True,False,False,False,False,0.3999999999999999,0.15405105438401778,0.7222222222222222
0.2,0.6133333333333334,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.32628882484790267,False,False,False,True,False,0.13333333333333333,0.15079671656204732,0.16666666666666666
0.8333333333333334,0.7466666666666667,0.2222222222222222,0.0,0.3333333333333333,0.7790585975024016,True,False,False,False,False,0.0,0.4684125269978402,0.2777777777777778
0.16666666666666669,0.36000000000000004,0.0,0.0,0.1111111111111111,0.22350304194684595,False,True,False,False,False,0.0,0.13622088458518714,0.05555555555555555
0.07777777777777777,0.026666666666666672,0.3333333333333333,1.0,0.6666666666666665,0.09766250400256163,False,False,False,False,True,0.6,0.07085764294049007,0.4999999999999999
0.611111111111111,0.45333333333333337,0.6666666666666665,0.6666666666666665,0.1111111111111111,0.4902337495997438,False,False,False,False,True,0.3999999999999999,0.41007735281478297,0.38888888888888884
0.21111111111111114,0.24000000000000005,0.2222222222222222,0.0,0.1111111111111111,0.20589177073326925,False,True,False,False,False,0.0,0.17506638343069572,0.16666666666666666
0.6777777777777778,0.8400000000000001,0.2222222222222222,0.7777777777777777,1.0,0.792186999679795,False,False,False,False,True,0.46666666666666656,0.3781847418259782,0.6111111111111112
0.7777777777777778,0.36000000000000004,0.5555555555555556,0.5555555555555556,0.6666666666666665,0.6365674031380084,True,False,False,False,False,0.3333333333333333,0.47524946194482487,0.611111111111111
0.3666666666666667,0.8933333333333334,0.1111111111111111,0.6666666666666665,0.8888888888888888,0.6199167467178994,False,False,True,False,False,0.3999999999999999,0.22634908084601701,0.5
0.3888888888888889,0.10666666666666667,1.0,0.1111111111111111,0.2222222222222222,0.2724943964137047,False,False,True,False,False,0.06666666666666667,0.3056114745848012,0.6111111111111112
0.9777777777777779,0.28,0.0,0.6666666666666665,0.2222222222222222,0.6551392891450527,False,False,False,False,True,0.3999999999999999,0.5907525633584834,0.1111111111111111
0.23333333333333334,0.5866666666666667,1.0,0.6666666666666665,0.6666666666666665,0.40057636887608067,False,False,False,True,False,0.3999999999999999,0.16659807956104253,0.8333333333333333
0.3666666666666667,0.17333333333333334,0.7777777777777777,0.4444444444444445,0.1111111111111111,0.2561639449247518,False,False,False,False,True,0.26666666666666666,0.29189395870507273,0.4444444444444444
0.8444444444444444,0.37333333333333335,0.2222222222222222,0.3333333333333333,0.4444444444444445,0.6554594940762086,False,False,True,False,False,0.19999999999999998,0.5100967117988395,0.33333333333333337
0.23333333333333334,0.14666666666666667,0.2222222222222222,0.2222222222222222,0.6666666666666665,0.2574447646493756,False,False,False,True,False,0.13333333333333333,0.18556149732620322,0.44444444444444436
0.9666666666666666,0.44000000000000006,0.1111111111111111,1.0,0.5555555555555556,0.7428754402817803,False,False,True,False,False,0.6,0.5546389858533897,0.33333333333333337
0.5111111111111111,0.7333333333333334,0.1111111111111111,0.6666666666666665,0.3333333333333333,0.5654819084213896,False,False,False,False,True,0.3999999999999999,0.3264880343628554,0.2222222222222222
0.22222222222222227,0.0,0.7777777777777777,0.7777777777777777,0.5555555555555556,0.16298430995837337,False,False,True,False,False,0.46666666666666656,0.19107929515418504,0.6666666666666666
0.8333333333333334,0.28,0.1111111111111111,1.0,0.7777777777777777,0.6404098623118795,False,False,False,True,False,0.6,0.5080031231700176,0.4444444444444444
0.18888888888888888,0.5466666666666667,0.0,0.6666666666666665,0.8888888888888888,0.3925712455971822,True,False,False,False,False,0.3999999999999999,0.1356403770981835,0.4444444444444444
0.8999999999999999,0.6000000000000001,0.4444444444444445,0.8888888888888888,0.7777777777777777,0.7979506884406018,False,True,False,False,False,0.5333333333333333,0.5005699020480855,0.611111111111111
0.2555555555555556,0.1866666666666667,0.7777777777777777,0.3333333333333333,0.7777777777777777,0.29682997118155613,False,True,False,False,False,0.19999999999999998,0.19706172839506178,0.7777777777777777
0.7999999999999999,0.22666666666666668,0.6666666666666665,0.3333333333333333,0.8888888888888888,0.6410502721741913,False,False,False,False,True,0.19999999999999998,0.4874926829268293,0.7777777777777777
0.7999999999999999,0.32000000000000006,0.6666666666666665,0.6666666666666665,0.8888888888888888,0.6631444124239512,False,False,False,True,False,0.3999999999999999,0.4810165575664228,0.7777777777777777
0.7666666666666666,0.10666666666666667,0.1111111111111111,0.5555555555555556,0.0,0.44284341978866476,False,False,True,False,False,0.3333333333333333,0.531358189081225,0.05555555555555555
0.15555555555555556,0.8800000000000001,0.8888888888888888,0.0,0.3333333333333333,0.436439321165546,False,False,False,False,True,0.0,0.10829246544806063,0.611111111111111
0.7111111111111111,0.8533333333333334,0.1111111111111111,1.0,0.2222222222222222,0.6964457252641689,False,False,False,False,True,0.6,0.4191770479426199,0.16666666666666666
0.9777777777777779,0.28,0.2222222222222222,0.3333333333333333,0.0,0.6346461735510727,False,False,False,True,False,0.19999999999999998,0.598158667972576,0.1111111111111111
0.15555555555555556,0.68,0.7777777777777777,0.4444444444444445,0.5555555555555556,0.38104386807556834,False,False,False,True,False,0.26666666666666666,0.11263621609088802,0.6666666666666666
0.6777777777777778,0.5466666666666667,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.6301633045148896,False,False,False,True,False,0.3333333333333333,0.41577293262620313,0.33333333333333337
0.32222222222222224,0.7733333333333334,0.0,0.0,1.0,0.590137688120397,True,False,False,False,False,0.0,0.20263793797825214,0.5
0.41111111111111115,0.9866666666666668,1.0,0.0,0.2222222222222222,0.606147934678194,False,False,False,True,False,0.0,0.25596092503987244,0.6111111111111112
0.03333333333333334,0.4133333333333334,1.0,0.8888888888888888,0.8888888888888888,0.24719820685238553,False,True,False,False,False,0.5333333333333333,0.02672657252888319,0.9444444444444444
0.11111111111111112,0.06666666666666667,0.3333333333333333,0.6666666666666665,0.5555555555555556,0.12680115273775214,True,False,False,False,False,0.3999999999999999,0.09860755896561524,0.4444444444444444
0.8888888888888888,0.6533333333333334,0.2222222222222222,1.0,1.0,0.8389369196285623,False,False,False,True,False,0.6,0.4833710604213825,0.6111111111111112
0.5777777777777777,0.52,0.6666666666666665,0.7777777777777777,0.7777777777777777,0.5872558437399935,False,False,False,True,False,0.46666666666666656,0.36401049021585635,0.7222222222222221
0.1777777777777778,0.4666666666666667,0.1111111111111111,0.5555555555555556,0.7777777777777777,0.3451809157861031,False,True,False,False,False,0.3333333333333333,0.1321590097595811,0.4444444444444444
0.08888888888888889,0.6000000000000001,1.0,0.7777777777777777,0.8888888888888888,0.3503041946845981,False,False,True,False,False,0.46666666666666656,0.06582878823808394,0.9444444444444444
0.9333333333333333,0.7600000000000001,0.4444444444444445,1.0,0.6666666666666665,0.8549471661863592,False,False,True,False,False,0.6,0.5031589849818747,0.5555555555555555
0.9111111111111112,0.026666666666666672,0.8888888888888888,0.3333333333333333,0.7777777777777777,0.6170349023374959,False,True,False,False,False,0.19999999999999998,0.5634455445544555,0.8333333333333333
1.0,0.37333333333333335,1.0,0.3333333333333333,0.8888888888888888,0.8091578610310597,False,False,False,True,False,0.19999999999999998,0.5527433628318584,0.9444444444444444
0.04444444444444444,0.06666666666666667,1.0,0.7777777777777777,0.1111111111111111,0.02049311559398015,False,False,True,False,False,0.46666666666666656,0.043551929714465004,0.5555555555555556
0.4333333333333334,0.4933333333333334,0.3333333333333333,0.4444444444444445,1.0,0.5379442843419788,True,False,False,False,False,0.26666666666666666,0.2817613991255466,0.6666666666666666
0.18888888888888888,0.5066666666666667,0.8888888888888888,0.0,0.3333333333333333,0.32116554594940766,True,False,False,False,False,0.0,0.14297140087251575,0.611111111111111
0.611111111111111,0.5866666666666667,1.0,0.3333333333333333,0.6666666666666665,0.6298430995837334,False,False,False,False,True,0.19999999999999998,0.374950884086444,0.8333333333333333
0.9444444444444444,0.6133333333333334,0.6666666666666665,0.6666666666666665,0.4444444444444445,0.7880243355747678,False,True,False,False,False,0.3999999999999999,0.5282055873925502,0.5555555555555555
0.5888888888888889,0.6266666666666667,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.6557796990073648,False,True,False,False,False,0.3333333333333333,0.35565654612260683,0.7222222222222222
0.7111111111111111,0.9600000000000002,0.0,0.1111111111111111,0.3333333333333333,0.7816202369516492,True,False,False,False,False,0.06666666666666667,0.399137311286844,0.16666666666666666
0.8666666666666667,0.6533333333333334,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.7851424911943643,False,False,True,False,False,0.19999999999999998,0.4854887892376682,0.4444444444444444
0.45555555555555555,0.4666666666666667,0.7777777777777777,0.7777777777777777,0.8888888888888888,0.5136087095741275,False,True,False,False,False,0.46666666666666656,0.30097313306536916,0.8333333333333333
0.04444444444444444,0.5733333333333334,0.3333333333333333,0.1111111111111111,0.7777777777777777,0.3221261607428754,False,False,False,False,True,0.06666666666666667,0.033615887624122064,0.5555555555555555
0.9444444444444444,0.8400000000000001,0.6666666666666665,1.0,1.0,0.9382004482869035,False,False,False,False,True,0.6,0.48727903518916243,0.8333333333333333
0.15555555555555556,0.6533333333333334,0.7777777777777777,0.6666666666666665,0.2222222222222222,0.3157220621197566,False,False,True,False,False,0.3999999999999999,0.11822827938671211,0.49999999999999994
